SKU,Product Name,Brand,Category,Launch Year,MSRP,Warranty Claims,Avg Repair Cost,Total Components,Warranty Score,Repair Score,MSRP Score,Circularity Score,Recommendation
LP0687,AirBook 10,Apex,Laptop,2023,1299,44,360.9318181818182,8,0.5866666666666667,0.7894396723136881,0.7645673925838729,70.0868786135935,High Priority Buy-Back
LP0688,AirBook 12,Apex,Laptop,2020,1699,62,361.5806451612903,5,0.8266666666666667,0.7908588039398301,1.0,86.79243078486157,High Priority Buy-Back
LP0689,AirBook 15,TechNova,Laptop,2024,999,56,381.9107142857143,5,0.7466666666666667,0.8353252718410199,0.5879929370217775,72.56621293255058,High Priority Buy-Back
LP0690,StudentBook 12,Apex,Laptop,2025,1299,49,420.7551020408163,8,0.6533333333333333,0.9202867498705519,0.7645673925838729,76.67895760696608,High Priority Buy-Back
LP0691,StudentBook 14,Apex,Laptop,2022,699,48,404.3958333333333,8,0.64,0.8845053222513852,0.4114184814596822,64.47771411133203,Medium Priority
LP0692,ProBook 10,Apex,Laptop,2023,899,50,400.9,7,0.6666666666666666,0.8768591426071741,0.5291347851677457,68.84648449991427,Medium Priority
LP0693,ProBook 17,TechNova,Laptop,2021,1699,30,333.4,8,0.4,0.7292213473315835,1.0,67.87664041994749,Medium Priority
LP0694,UltraBook 12,ByteCore,Laptop,2024,899,50,352.52,7,0.6666666666666666,0.7710411198600174,0.5291347851677457,65.67194381749955,Medium Priority
LP0695,AirBook 10,TechNova,Laptop,2020,1699,60,373.0,5,0.8,0.81583552055993,1.0,86.47506561679789,High Priority Buy-Back
LP0696,UltraBook 11,ByteCore,Laptop,2019,999,59,377.9491525423729,7,0.7866666666666666,0.8266604386316118,0.5879929370217775,73.90626793626834,High Priority Buy-Back
LP0697,WorkBook 11,ByteCore,Laptop,2021,999,50,388.26,5,0.6666666666666666,0.8492125984251968,0.5879929370217775,69.78283273007588,Medium Priority
LP0698,UltraBook 12,NeoTech,Laptop,2025,1299,42,357.4761904761905,6,0.56,0.7818814314877307,0.7645673925838729,68.79346472214812,Medium Priority
LP0699,AirBook 12,ByteCore,Laptop,2020,1699,54,366.4074074074074,5,0.72,0.8014160267003662,1.0,82.84248080101098,High Priority Buy-Back
LP0700,UltraBook 16,ByteCore,Laptop,2024,999,47,339.468085106383,6,0.6266666666666667,0.7424936244671544,0.5879929370217775,64.98126351133462,Medium Priority
LP0701,UltraBook 12,TechNova,Laptop,2024,1699,48,419.8333333333333,8,0.64,0.9182706328375619,1.0,83.14811898512686,High Priority Buy-Back
LP0702,WorkBook 10,Apex,Laptop,2023,999,52,350.6923076923077,5,0.6933333333333334,0.7670435426340938,0.5879929370217775,68.38442772300948,Medium Priority
LP0703,StudentBook 13,TechNova,Laptop,2022,899,54,339.1481481481481,6,0.72,0.7417938498428436,0.5291347851677457,66.92785905031768,Medium Priority
LP0704,AirBook 11,Apex,Laptop,2021,999,51,388.84313725490193,6,0.68,0.8504880517386306,0.5879929370217775,70.35442966281225,High Priority Buy-Back
LP0705,UltraBook 11,ByteCore,Laptop,2022,699,46,361.82608695652175,7,0.6133333333333333,0.7913956407622961,0.4114184814596822,60.61775699999268,Medium Priority
LP0706,AirBook 13,Apex,Laptop,2024,699,51,368.9803921568628,6,0.68,0.8070437273772153,0.4114184814596822,63.75386626510693,Medium Priority
LP0707,AirBook 14,TechNova,Laptop,2024,699,60,363.0,6,0.8,0.7939632545931758,0.4114184814596822,68.16145208158575,Medium Priority
LP0708,ProBook 16,NeoTech,Laptop,2024,1299,56,413.44642857142856,8,0.7466666666666667,0.904301024871891,0.7645673925838729,79.93271919033958,High Priority Buy-Back
LP0709,UltraBook 16,NeoTech,Laptop,2022,999,58,404.7586206896552,6,0.7733333333333333,0.88529882040607,0.5879929370217775,75.13208605616876,High Priority Buy-Back
LP0710,StudentBook 16,TechNova,Laptop,2025,1299,54,339.72222222222223,6,0.72,0.7430494799261204,0.7645673925838729,74.0285061752998,High Priority Buy-Back
LP0711,StudentBook 13,Apex,Laptop,2022,699,53,393.5471698113208,6,0.7066666666666667,0.8607768368576572,0.4114184814596822,66.43252621618684,Medium Priority
LP0712,ProBook 14,TechNova,Laptop,2021,999,56,357.57142857142856,6,0.7466666666666667,0.7820897387826522,0.5879929370217775,70.96914694079956,High Priority Buy-Back
LP0713,ProBook 11,ByteCore,Laptop,2020,1299,57,373.7719298245614,5,0.76,0.8175239060029778,0.7645673925838729,77.86273895760553,High Priority Buy-Back
LP0714,UltraBook 11,TechNova,Laptop,2021,1699,56,362.5535714285714,6,0.7466666666666667,0.7929868141482314,1.0,83.6562710911136,High Priority Buy-Back
LP0715,StudentBook 17,TechNova,Laptop,2022,899,53,377.8867924528302,8,0.7066666666666667,0.826524042985193,0.5291347851677457,68.93643151125482,Medium Priority
LP0716,StudentBook 16,Apex,Laptop,2019,699,40,359.2,5,0.5333333333333333,0.7856517935258093,0.4114184814596822,57.24544158289808,Medium Priority
LP0717,AirBook 13,Apex,Laptop,2022,1699,54,329.1851851851852,7,0.72,0.7200025922685591,1.0,80.40007776805678,High Priority Buy-Back
LP0718,StudentBook 14,ByteCore,Laptop,2021,899,45,388.6,8,0.6,0.8499562554680665,0.5291347851677457,65.37273121907437,Medium Priority
LP0719,ProBook 10,NeoTech,Laptop,2023,1699,51,403.52941176470586,6,0.68,0.88261026195255,1.0,83.6783078585765,High Priority Buy-Back
LP0720,WorkBook 12,TechNova,Laptop,2021,699,52,388.46153846153845,6,0.6933333333333334,0.8496534087085268,0.4114184814596822,65.56549003837961,Medium Priority
LP0721,WorkBook 11,ByteCore,Laptop,2025,1699,54,454.9259259259259,7,0.72,0.9950260847023752,1.0,88.65078254107127,High Priority Buy-Back
LP0722,WorkBook 13,TechNova,Laptop,2019,899,50,402.8,7,0.6666666666666666,0.8810148731408575,0.5291347851677457,68.97115641592475,Medium Priority
LP0723,UltraBook 14,TechNova,Laptop,2022,699,59,358.3898305084746,6,0.7866666666666666,0.7838797692661299,0.4114184814596822,67.32561418844102,Medium Priority
LP0724,AirBook 16,NeoTech,Laptop,2022,999,46,397.7391304347826,8,0.6133333333333333,0.8699456046255089,0.5879929370217775,68.27148958275193,Medium Priority
LP0725,ProBook 16,Apex,Laptop,2021,1299,52,416.38461538461536,6,0.6933333333333334,0.9107275052156941,0.7645673925838729,77.99218026732035,High Priority Buy-Back
LP0726,AirBook 12,NeoTech,Laptop,2019,999,45,338.6,5,0.6,0.7405949256342957,0.5879929370217775,63.85763587968219,Medium Priority
LP0727,WorkBook 17,ByteCore,Laptop,2020,999,39,348.3333333333333,8,0.52,0.7618839311752698,0.5879929370217775,61.29630604591142,Medium Priority
LP0728,StudentBook 10,Apex,Laptop,2025,699,47,349.7234042553192,5,0.6266666666666667,0.7649243312671025,0.4114184814596822,60.35695104847021,Medium Priority
LP0729,ProBook 15,NeoTech,Laptop,2025,1699,60,372.48333333333335,5,0.8,0.8147054534849811,1.0,86.44116360454943,High Priority Buy-Back
LP0730,UltraBook 10,NeoTech,Laptop,2025,1699,38,407.60526315789474,7,0.5066666666666667,0.8915250725238293,1.0,77.01241884238155,High Priority Buy-Back
LP0731,WorkBook 17,Apex,Laptop,2022,999,49,350.42857142857144,5,0.6533333333333333,0.7664666916635421,0.5879929370217775,66.76712219389293,Medium Priority
LP0732,ProBook 16,TechNova,Laptop,2023,1699,51,416.0196078431373,8,0.68,0.9099291510129862,1.0,84.4978745303896,High Priority Buy-Back
LP0733,StudentBook 12,TechNova,Laptop,2025,1299,40,368.575,5,0.5333333333333333,0.8061570428696413,0.7645673925838729,68.45506639693876,Medium Priority
LP0734,UltraBook 12,Apex,Laptop,2025,899,39,355.43589743589746,5,0.52,0.7774188482849901,0.5291347851677457,59.996609003582066,Medium Priority
LP0735,UltraBook 10,NeoTech,Laptop,2019,1299,56,349.5,8,0.7466666666666667,0.7644356955380578,0.7645673925838729,75.73675931032459,High Priority Buy-Back
LP0736,UltraBook 12,ByteCore,Laptop,2021,699,55,400.2545454545455,5,0.7333333333333333,0.875447387258411,0.4114184814596822,67.93930939487613,Medium Priority
LP0737,ProBook 16,NeoTech,Laptop,2023,999,51,389.05882352941177,8,0.68,0.8509598064947764,0.5879929370217775,70.3685823054966,High Priority Buy-Back
LP0738,AirBook 17,TechNova,Laptop,2025,1699,57,378.9122807017544,5,0.76,0.8287670181578181,1.0,85.26301054473456,High Priority Buy-Back
LP0739,StudentBook 16,TechNova,Laptop,2022,899,51,404.15686274509807,8,0.68,0.8839826394249739,0.5291347851677457,69.59352273778158,Medium Priority
LP0740,UltraBook 11,TechNova,Laptop,2023,699,39,387.2307692307692,8,0.52,0.8469614375126187,0.4114184814596822,58.551397569169026,Medium Priority
LP0741,AirBook 15,NeoTech,Laptop,2021,1299,42,335.04761904761904,8,0.56,0.7328250635337249,0.7645673925838729,67.32177368352794,Medium Priority
LP0742,WorkBook 17,TechNova,Laptop,2020,999,51,363.4705882352941,8,0.68,0.7949925376974937,0.5879929370217775,68.68956424157813,Medium Priority
LP0743,WorkBook 12,NeoTech,Laptop,2019,1299,45,374.0,7,0.6,0.8180227471566054,0.7645673925838729,71.47770419221435,High Priority Buy-Back
LP0744,AirBook 13,TechNova,Laptop,2024,1299,58,376.3448275862069,8,0.7733333333333333,0.8231514164177755,0.7645673925838729,78.56489760338278,High Priority Buy-Back
LP0745,AirBook 15,TechNova,Laptop,2021,999,49,382.4081632653061,5,0.6533333333333333,0.8364133054796721,0.5879929370217775,68.86552060837681,Medium Priority
LP0746,AirBook 14,NeoTech,Laptop,2025,699,42,387.8809523809524,8,0.56,0.8483835353914095,0.4114184814596822,60.194060505532754,Medium Priority
LP0747,UltraBook 12,ByteCore,Laptop,2024,1299,53,393.1132075471698,5,0.7066666666666667,0.8598276630515524,0.7645673925838729,76.99851833572943,High Priority Buy-Back
LP0748,AirBook 14,NeoTech,Laptop,2023,699,48,400.4166666666667,5,0.64,0.8758019830854478,0.4114184814596822,64.2166139363539,Medium Priority
LP0749,UltraBook 17,Apex,Laptop,2025,1299,53,390.4339622641509,8,0.7066666666666667,0.8539675465095165,0.7645673925838729,76.82271483946835,High Priority Buy-Back
LP0750,WorkBook 15,TechNova,Laptop,2023,899,45,353.7555555555556,7,0.6,0.7737435598327987,0.5291347851677457,63.08635035001633,Medium Priority
LP0751,ProBook 14,NeoTech,Laptop,2020,1699,50,403.22,5,0.6666666666666666,0.8819335083114611,1.0,83.1246719160105,High Priority Buy-Back
LP0752,StudentBook 10,Apex,Laptop,2020,899,56,332.07142857142856,7,0.7466666666666667,0.726315460567429,0.5291347851677457,67.5301740387219,Medium Priority
LP0753,ProBook 13,TechNova,Laptop,2022,699,53,337.7735849056604,8,0.7066666666666667,0.7387873685600622,0.4114184814596822,62.772842167259,Medium Priority
LP0754,AirBook 13,ByteCore,Laptop,2021,1299,47,392.8723404255319,7,0.6266666666666667,0.8593008320768414,0.7645673925838729,73.7827134064881,High Priority Buy-Back
LP0755,StudentBook 16,TechNova,Laptop,2024,699,52,360.86538461538464,5,0.6933333333333334,0.7892943670502727,0.4114184814596822,63.75471878863198,Medium Priority
LP0756,UltraBook 15,NeoTech,Laptop,2023,1299,40,397.025,8,0.5333333333333333,0.8683836395450568,0.7645673925838729,70.32186429720122,High Priority Buy-Back
LP0757,UltraBook 17,ByteCore,Laptop,2021,899,54,371.8888888888889,5,0.72,0.8134052687858463,0.5291347851677457,69.07620161860775,Medium Priority
LP0758,AirBook 11,ByteCore,Laptop,2019,1299,40,433.175,5,0.5333333333333333,0.9474518810148732,0.7645673925838729,72.69391154129572,High Priority Buy-Back
LP0759,ProBook 12,Apex,Laptop,2025,899,52,389.6538461538461,6,0.6933333333333334,0.8522612558045627,0.5291347851677457,69.17521456250259,Medium Priority
LP0760,UltraBook 13,ByteCore,Laptop,2024,1299,53,395.3962264150944,7,0.7066666666666667,0.8648211426401891,0.7645673925838729,77.14832272338853,High Priority Buy-Back
LP0761,StudentBook 10,TechNova,Laptop,2022,899,49,305.38775510204084,8,0.6533333333333333,0.6679522202581821,0.5291347851677457,62.045943496111164,Medium Priority
LP0762,UltraBook 10,Apex,Laptop,2021,1699,59,362.7796610169492,6,0.7866666666666666,0.7934813233091628,1.0,85.27110636594155,High Priority Buy-Back
LP0763,AirBook 14,NeoTech,Laptop,2022,999,54,343.7962962962963,5,0.72,0.7519604030977609,0.5879929370217775,68.99860020358615,Medium Priority
LP0764,WorkBook 14,Apex,Laptop,2022,999,54,357.48148148148147,6,0.72,0.7818930041152263,0.5879929370217775,69.89657823411011,Medium Priority
LP0765,StudentBook 16,TechNova,Laptop,2019,1699,40,352.775,6,0.5333333333333333,0.7715988626421697,1.0,74.48129921259843,High Priority Buy-Back
LP0766,AirBook 14,ByteCore,Laptop,2024,699,60,402.3666666666667,5,0.8,0.8800670749489647,0.4114184814596822,70.74456669225941,High Priority Buy-Back
LP0767,WorkBook 11,ByteCore,Laptop,2021,999,58,387.5,6,0.7733333333333333,0.8475503062117236,0.5879929370217775,73.99963063033836,High Priority Buy-Back
LP0768,AirBook 14,ByteCore,Laptop,2020,899,56,368.6785714285714,5,0.7466666666666667,0.8063835770528683,0.5291347851677457,69.9322175332851,Medium Priority
LP0769,StudentBook 13,TechNova,Laptop,2025,1699,35,360.57142857142856,6,0.4666666666666667,0.7886514185726784,1.0,72.32620922384703,High Priority Buy-Back
LP0770,WorkBook 15,Apex,Laptop,2024,699,39,372.12820512820514,6,0.52,0.8139287076294951,0.4114184814596822,57.56041567267531,Medium Priority
LP0771,WorkBook 14,ByteCore,Laptop,2022,1299,53,378.0377358490566,5,0.7066666666666667,0.8268541903960118,0.7645673925838729,76.00931415606321,High Priority Buy-Back
LP0772,WorkBook 10,Apex,Laptop,2021,899,47,368.9574468085106,5,0.6266666666666667,0.8069935407010294,0.5291347851677457,65.15051644272992,Medium Priority
LP0773,StudentBook 17,ByteCore,Laptop,2023,999,40,357.75,6,0.5333333333333333,0.78248031496063,0.5879929370217775,62.44753089280556,Medium Priority
LP0774,UltraBook 12,ByteCore,Laptop,2019,1299,50,348.36,7,0.6666666666666666,0.7619422572178478,0.7645673925838729,72.46195616071829,High Priority Buy-Back
LP0775,UltraBook 14,Apex,Laptop,2024,999,64,393.0625,5,0.8533333333333334,0.8597167541557306,0.5879929370217775,77.56462406865857,High Priority Buy-Back
LP0776,ProBook 13,ByteCore,Laptop,2020,999,48,349.375,6,0.64,0.7641622922134733,0.5879929370217775,66.16465687705752,Medium Priority
LP0777,WorkBook 15,ByteCore,Laptop,2021,1699,51,320.47058823529414,8,0.68,0.7009417940404509,1.0,78.22825382121353,High Priority Buy-Back
LP0778,AirBook 17,TechNova,Laptop,2022,699,65,373.7692307692308,6,0.8666666666666667,0.8175180025573726,0.4114184814596822,71.5347611871783,High Priority Buy-Back
LP0779,StudentBook 11,NeoTech,Laptop,2020,1699,50,322.18,8,0.6666666666666666,0.7046806649168854,1.0,77.80708661417323,High Priority Buy-Back
LP0780,ProBook 16,ByteCore,Laptop,2022,699,64,364.90625,8,0.8533333333333334,0.7981326552930884,0.4114184814596822,70.41986743591646,High Priority Buy-Back
LP0781,UltraBook 12,Apex,Laptop,2021,1299,40,350.35,5,0.5333333333333333,0.7662948381452319,0.7645673925838729,67.25920025520648,Medium Priority
LP0782,StudentBook 17,Apex,Laptop,2021,899,58,356.1551724137931,8,0.7733333333333333,0.7789920656469665,0.5291347851677457,70.17713885777471,High Priority Buy-Back
LP0783,ProBook 17,ByteCore,Laptop,2024,899,54,351.01851851851853,7,0.72,0.7677570396293056,0.5291347851677457,67.70675474391153,Medium Priority
LP0784,AirBook 10,TechNova,Laptop,2022,999,49,415.7142857142857,6,0.6533333333333333,0.9092613423322086,0.5879929370217775,71.05096171395292,High Priority Buy-Back
LP0785,UltraBook 12,Apex,Laptop,2022,699,55,360.1272727272727,8,0.7333333333333333,0.7876799490972719,0.4114184814596822,65.30628625004195,Medium Priority
LP0786,UltraBook 16,NeoTech,Laptop,2022,1299,53,370.5660377358491,6,0.7066666666666667,0.8105118935604748,0.7645673925838729,75.5190452509971,High Priority Buy-Back
LP0787,WorkBook 16,TechNova,Laptop,2019,1699,50,357.94,7,0.6666666666666666,0.7828958880139982,1.0,80.15354330708662,High Priority Buy-Back
LP0788,UltraBook 15,TechNova,Laptop,2021,1699,65,369.18461538461537,6,0.8666666666666667,0.8074904098526146,1.0,88.8913789622451,High Priority Buy-Back
LP0789,UltraBook 10,TechNova,Laptop,2024,899,45,383.73333333333335,6,0.6,0.8393117526975795,0.5291347851677457,65.05339613595976,Medium Priority
LP0790,UltraBook 15,ByteCore,Laptop,2020,699,50,398.2,7,0.6666666666666666,0.8709536307961505,0.4114184814596822,65.13783003434165,Medium Priority
LP0791,WorkBook 14,Apex,Laptop,2019,699,45,339.77777777777777,7,0.6,0.7431709925148245,0.4114184814596822,58.6376842192352,Medium Priority
LP0792,AirBook 14,NeoTech,Laptop,2024,1699,66,339.3181818181818,7,0.88,0.7421657520082717,1.0,87.46497256024814,High Priority Buy-Back
LP0793,StudentBook 15,NeoTech,Laptop,2024,899,63,373.3492063492063,6,0.84,0.816599313974642,0.5291347851677457,73.97202297427164,High Priority Buy-Back
LP0794,AirBook 17,ByteCore,Laptop,2025,899,66,331.1363636363636,6,0.88,0.7242702616718365,0.5291347851677457,72.80215140518746,High Priority Buy-Back
LP0795,UltraBook 16,TechNova,Laptop,2020,899,49,339.9591836734694,5,0.6533333333333333,0.743567768314675,0.5291347851677457,64.31440993780595,Medium Priority
LP0796,UltraBook 13,TechNova,Laptop,2023,1699,49,359.46938775510205,5,0.6533333333333333,0.7862410055885872,1.0,79.72056350099095,High Priority Buy-Back
LP0797,UltraBook 11,ByteCore,Laptop,2024,699,50,364.3,5,0.6666666666666666,0.7968066491688539,0.4114184814596822,62.91342058552275,Medium Priority
LP0798,WorkBook 14,TechNova,Laptop,2023,699,52,327.9230769230769,8,0.6933333333333334,0.717242075509792,0.4114184814596822,61.59315004241756,Medium Priority
LP0799,ProBook 10,TechNova,Laptop,2024,699,55,308.54545454545456,6,0.7333333333333333,0.6748588244651237,0.4114184814596822,61.92165251107751,Medium Priority
LP0800,WorkBook 17,NeoTech,Laptop,2019,1699,51,374.15686274509807,6,0.68,0.8183658415247115,1.0,81.75097524574136,High Priority Buy-Back
LP0801,AirBook 17,Apex,Laptop,2020,699,56,395.5535714285714,5,0.7466666666666667,0.8651652918385201,0.4114184814596822,68.16417986561274,Medium Priority
LP0802,AirBook 16,TechNova,Laptop,2024,1699,31,378.258064516129,8,0.41333333333333333,0.8273360991166426,1.0,71.3534163068326,High Priority Buy-Back
LP0803,AirBook 12,NeoTech,Laptop,2025,699,46,303.7608695652174,8,0.6133333333333333,0.6643938529422952,0.4114184814596822,56.80770336539265,Medium Priority
LP0804,StudentBook 11,ByteCore,Laptop,2019,699,37,384.0810810810811,6,0.49333333333333335,0.8400723558203874,0.4114184814596822,57.278058451735426,Medium Priority
LP0805,WorkBook 13,Apex,Laptop,2025,999,47,372.531914893617,6,0.6266666666666667,0.8148117123657415,0.5879929370217775,67.15080614829223,Medium Priority
LP0806,StudentBook 13,ByteCore,Laptop,2024,1299,48,367.7708333333333,5,0.64,0.8043981481481481,0.7645673925838729,72.66896622196063,High Priority Buy-Back
LP0807,AirBook 12,TechNova,Laptop,2023,1299,66,339.8333333333333,5,0.88,0.7432925051035287,0.7645673925838729,80.43579693062205,High Priority Buy-Back
LP0808,UltraBook 17,ByteCore,Laptop,2020,699,40,347.375,8,0.5333333333333333,0.7597878390201225,0.4114184814596822,56.46952294772747,Medium Priority
LP0809,ProBook 11,TechNova,Laptop,2025,1699,59,408.0847457627119,6,0.7866666666666666,0.8925738096297287,1.0,88.24388095555852,High Priority Buy-Back
LP0810,WorkBook 12,TechNova,Laptop,2025,1699,48,296.0833333333333,5,0.64,0.6476013414989793,1.0,75.02804024496939,High Priority Buy-Back
LP0811,ProBook 11,ByteCore,Laptop,2024,899,45,393.24444444444447,7,0.6,0.8601147078837368,0.5291347851677457,65.67748479154447,Medium Priority
LP0812,WorkBook 14,ByteCore,Laptop,2022,699,63,369.5238095238095,6,0.84,0.8082323042952965,0.4114184814596822,70.18952357264936,High Priority Buy-Back
LP0813,ProBook 12,TechNova,Laptop,2025,999,65,382.24615384615385,5,0.8666666666666667,0.8360589541691904,0.5879929370217775,77.38822340239571,High Priority Buy-Back
LP0814,AirBook 15,NeoTech,Laptop,2024,699,75,349.18666666666667,7,1.0,0.7637503645377661,0.4114184814596822,75.25506537992345,High Priority Buy-Back
LP0815,ProBook 10,TechNova,Laptop,2025,899,54,423.1666666666667,8,0.72,0.9255613881598134,0.5291347851677457,72.44088519982677,High Priority Buy-Back
LP0816,UltraBook 15,ByteCore,Laptop,2022,1699,65,359.0153846153846,7,0.8666666666666667,0.7852479978464231,1.0,88.22410660205935,High Priority Buy-Back
LP0817,AirBook 11,ByteCore,Laptop,2025,999,39,360.20512820512823,7,0.52,0.7878502366691343,0.5879929370217775,62.075295210727354,Medium Priority
LP0818,UltraBook 11,NeoTech,Laptop,2022,1299,40,361.4,7,0.5333333333333333,0.7904636920384952,0.7645673925838729,67.98426587200439,Medium Priority
LP0819,AirBook 16,NeoTech,Laptop,2025,1299,58,324.0344827586207,6,0.7733333333333333,0.7087368389296166,0.7645673925838729,75.13246027873802,High Priority Buy-Back
LP0820,UltraBook 11,Apex,Laptop,2024,699,62,347.6935483870968,8,0.8266666666666667,0.7604845765247087,0.4114184814596822,68.22375840619839,Medium Priority
LP0821,UltraBook 11,NeoTech,Laptop,2023,1299,44,391.9090909090909,6,0.5866666666666667,0.8571939871152469,0.7645673925838729,72.11950805764026,High Priority Buy-Back
LP0822,StudentBook 17,Apex,Laptop,2023,1299,54,366.6851851851852,8,0.72,0.8020235896438872,0.7645673925838729,75.79772946683279,High Priority Buy-Back
LP0823,AirBook 10,Apex,Laptop,2022,1299,45,379.6,6,0.6,0.8302712160979878,0.7645673925838729,71.84515826045582,High Priority Buy-Back
LP0824,ProBook 16,NeoTech,Laptop,2019,699,43,393.7674418604651,8,0.5733333333333334,0.8612586217420497,0.4114184814596822,61.11364642938529,Medium Priority
LP0825,AirBook 15,TechNova,Laptop,2024,1699,51,326.4901960784314,7,0.68,0.7141080404165167,1.0,78.62324121249551,High Priority Buy-Back
LP0826,StudentBook 13,ByteCore,Laptop,2023,1699,49,338.59183673469386,6,0.6533333333333333,0.7405770707233024,1.0,78.3506454550324,High Priority Buy-Back
LP0827,StudentBook 11,NeoTech,Laptop,2024,899,69,375.3623188405797,5,0.92,0.8210024471578734,0.5291347851677457,77.30411696976857,High Priority Buy-Back
LP0828,WorkBook 15,NeoTech,Laptop,2020,1699,61,338.9672131147541,6,0.8133333333333334,0.7413981039255338,1.0,84.77527645109934,High Priority Buy-Back
LP0829,StudentBook 10,TechNova,Laptop,2024,899,49,330.6734693877551,5,0.6533333333333333,0.7232578070598319,0.5291347851677457,63.705111100160664,Medium Priority
LP0830,StudentBook 17,NeoTech,Laptop,2025,899,43,365.5813953488372,6,0.5733333333333334,0.7996093511566867,0.5291347851677457,62.79565742306631,Medium Priority
LP0831,ProBook 17,ByteCore,Laptop,2020,999,44,367.0,6,0.5866666666666667,0.8027121609798775,0.5879929370217775,65.18781960671632,Medium Priority
LP0832,AirBook 10,Apex,Laptop,2023,1299,45,419.24444444444447,5,0.6,0.9169825993972976,0.7645673925838729,74.44649975943511,High Priority Buy-Back
LP0833,WorkBook 13,TechNova,Laptop,2022,1299,50,329.74,5,0.6666666666666666,0.7212160979877515,0.7645673925838729,71.2401713838154,High Priority Buy-Back
LP0834,StudentBook 17,TechNova,Laptop,2025,1299,63,388.0952380952381,8,0.84,0.8488522268049827,0.7645673925838729,82.00258858166566,High Priority Buy-Back
LP0835,WorkBook 15,TechNova,Laptop,2022,699,51,367.9411764705882,7,0.68,0.8047707271885131,0.4114184814596822,63.685676259445856,Medium Priority
LP0836,ProBook 16,NeoTech,Laptop,2019,1699,41,300.7073170731707,8,0.5466666666666666,0.6577150417173463,1.0,71.59811791818706,High Priority Buy-Back
LP0837,StudentBook 10,TechNova,Laptop,2025,1699,48,331.4166666666667,7,0.64,0.724883347914844,1.0,77.34650043744531,High Priority Buy-Back
LP0838,StudentBook 14,Apex,Laptop,2024,1299,52,393.13461538461536,8,0.6933333333333334,0.8598744868429907,0.7645673925838729,76.46658971613924,High Priority Buy-Back
LP0839,AirBook 15,TechNova,Laptop,2025,899,59,353.06779661016947,8,0.7866666666666666,0.7722392751753488,0.5291347851677457,70.50788847695951,High Priority Buy-Back
LP0840,WorkBook 15,NeoTech,Laptop,2024,999,40,367.025,5,0.5333333333333333,0.8027668416447944,0.5879929370217775,63.056126693330484,Medium Priority
LP0841,WorkBook 11,TechNova,Laptop,2025,899,52,364.6923076923077,8,0.6933333333333334,0.7976647149875497,0.5291347851677457,67.53731833799219,Medium Priority
LP0842,ProBook 15,ByteCore,Laptop,2025,999,48,376.0416666666667,6,0.64,0.8224883347914844,0.5879929370217775,67.91443815439784,Medium Priority
LP0843,StudentBook 15,TechNova,Laptop,2019,899,51,387.3529411764706,6,0.68,0.8472286552416243,0.5291347851677457,68.4909032122811,Medium Priority
LP0844,WorkBook 12,NeoTech,Laptop,2019,999,46,349.9130434782609,5,0.6133333333333333,0.7653391152192933,0.5879929370217775,65.13329490056546,Medium Priority
LP0845,StudentBook 13,Apex,Laptop,2019,1299,50,379.66,8,0.6666666666666666,0.8304024496937884,0.7645673925838729,74.5157619349965,High Priority Buy-Back
LP0846,UltraBook 17,Apex,Laptop,2024,999,50,369.48,8,0.6666666666666666,0.8081364829396326,0.5879929370217775,68.55054926550896,Medium Priority
LP0847,ProBook 16,TechNova,Laptop,2024,1699,51,392.52941176470586,6,0.68,0.8585507693891204,1.0,82.95652308167361,High Priority Buy-Back
LP0848,ProBook 17,NeoTech,Laptop,2024,1699,43,393.86046511627904,8,0.5733333333333334,0.8614620846812753,1.0,78.77719587377159,High Priority Buy-Back
LP0849,StudentBook 12,NeoTech,Laptop,2019,1699,48,344.2083333333333,6,0.64,0.7528616214639836,1.0,78.18584864391951,High Priority Buy-Back
LP0850,ProBook 16,NeoTech,Laptop,2023,899,41,385.8536585365854,7,0.5466666666666666,0.8439493843757336,0.5291347851677457,63.059191752971046,Medium Priority
LP0851,StudentBook 12,Apex,Laptop,2019,1299,62,390.258064516129,8,0.8266666666666667,0.8535828182767476,0.7645673925838729,81.61117299248528,High Priority Buy-Back
LP0852,StudentBook 15,NeoTech,Laptop,2022,1699,48,371.75,5,0.64,0.8131014873140857,1.0,79.99304461942258,High Priority Buy-Back
LP0853,UltraBook 14,NeoTech,Laptop,2021,999,54,362.1851851851852,7,0.72,0.7921810699588478,0.5879929370217775,70.20522020941875,High Priority Buy-Back
LP0854,WorkBook 12,Apex,Laptop,2022,1699,58,387.5172413793104,5,0.7733333333333333,0.8475880170151147,1.0,86.36097384378678,High Priority Buy-Back
LP0855,StudentBook 14,ByteCore,Laptop,2024,1699,48,331.8958333333333,7,0.64,0.7259313939924176,1.0,77.37794181977253,High Priority Buy-Back
LP0856,UltraBook 13,Apex,Laptop,2023,999,39,380.8974358974359,6,0.52,0.833109002400341,0.5879929370217775,63.43305818266355,Medium Priority
LP0857,AirBook 12,Apex,Laptop,2023,1699,38,411.60526315789474,7,0.5066666666666667,0.900273978910531,1.0,77.2748860339826,High Priority Buy-Back
LP0858,AirBook 11,ByteCore,Laptop,2023,1299,49,402.2040816326531,6,0.6533333333333333,0.8797114646383488,0.7645673925838729,75.46169904999999,High Priority Buy-Back
LP0859,StudentBook 16,ByteCore,Laptop,2025,1299,46,380.7173913043478,5,0.6133333333333333,0.8327152040777511,0.7645673925838729,72.45181123318206,High Priority Buy-Back
